# XLAMB2	YLAMB2 
621034.700	1705536.800
620311.000	1705878.500
620160.300	1705949.600
619881.900	1706034.300
619745.900	1705975.600
619381.500	1706062.600
618775.700	1705754.700
618693.100	1705773.600
618588.800	1705797.600
618619.500	1705711.400
618184.900	1705514.100
618089.400	1705556.200
618009.300	1705622.300
617996.800	1705519.000
617958.300	1705450.100
618003.200	1705221.800
617989.000	1705122.300
618025.900	1705023.900
618012.600	1704909.300
617956.600	1704862.700
617951.100	1704645.500
617788.400	1704530.500
617855.700	1704386.900
617764.800	1704106.800
617611.900	1704113.400
617530.900	1703956.000
617118.800	1703860.600
617001.200	1703345.500
616980.000	1703310.700
616455.300	1703322.600
616380.500	1703296.200
616295.300	1703216.400
616219.800	1703181.000
616030.600	1703184.900
615691.300	1703247.000
615693.800	1703250.400
615277.300	1703403.700
615162.100	1703502.500
614927.300	1703516.000
614474.300	1703742.100
614375.600	1703941.600
613985.000	1704172.900
613795.200	1704168.500
613517.600	1704345.400
613032.700	1704207.700
612868.200	1704256.000
612456.000	1704014.200
612331.500	1704075.100
612146.900	1703961.300
611975.900	1704063.400
611821.100	1704265.600
611520.700	1704655.500
611450.700	1704880.500
611307.300	1705026.700
611206.800	1705291.800
611224.500	1705431.000
610883.200	1705894.400
610822.600	1705976.800
610736.600	1706299.800
610567.400	1706414.900
610129.700	1706567.600
609964.600	1706586.300
609934.600	1706587.600
609842.400	1707129.900
609732.800	1707190.800
609590.000	1707311.100
609227.100	1707217.600
608777.500	1707433.400
608500.700	1707670.400
608204.200	1707878.700
608142.900	1707958.300
608079.100	1708094.000
608061.000	1708283.600
607962.100	1708577.600
608046.300	1708657.500
608085.000	1708731.300
608183.000	1709220.400
608157.100	1709446.800
607991.700	1709909.400
607862.000	1709968.800
607651.500	1710016.000
607408.300	1710023.300
607046.100	1709908.600
606940.400	1709917.200
606618.000	1709893.500
606435.400	1709779.600
605900.700	1709886.400
605674.600	1709864.500
605592.300	1709940.900
605507.500	1709900.100
605404.000	1710010.000
605181.200	1710117.200
604906.900	1710107.400
604638.400	1710239.600
604517.900	1710315.400
604383.400	1710426.100
604350.700	1710511.500
604279.900	1710516.800
604170.700	1710678.200
603980.800	1710671.100
603808.000	1710715.000
603479.400	1710831.000
603217.900	1710752.200
602907.400	1710712.600
602819.300	1710776.200
602665.600	1710806.000
602543.600	1710858.800
602467.100	1710932.800
602351.300	1710956.200
602283.400	1710931.300
602001.800	1710965.100
601535.500	1711203.100
601229.400	1711326.700
600780.000	1711688.900
600690.600	1712115.600
600755.600	1712320.000
600757.900	1712388.200
600594.000	1712541.800
600532.100	1712543.800
600282.800	1712454.200
600005.400	1712475.600
599743.400	1712407.000
599691.700	1712446.400
599533.500	1712402.200
599395.400	1712552.200
599341.800	1712543.700
599203.100	1712570.400
598967.400	1712649.400
598920.900	1712754.700
598854.200	1712777.800
598757.700	1712918.300
598692.000	1712954.800
598680.200	1712961.400
598665.200	1713023.500
598611.600	1713047.900
598589.300	1713109.500
598493.600	1713148.600
598556.100	1713475.400
598216.200	1713712.500
597990.500	1713839.100
597770.400	1713832.000
597613.900	1713877.900
597517.700	1713845.800
597391.800	1713598.000
596999.800	1713314.900
596825.000	1713245.700
596763.100	1713249.700
596689.300	1713226.200
596346.900	1713232.800
596256.600	1713201.400
596181.200	1713261.300
595989.100	1713490.100
595817.900	1713560.000
595812.200	1713706.700
595679.500	1713781.300
595562.300	1713718.400
595116.200	1713785.700
595030.900	1714086.000
594936.100	1714237.300
594859.100	1714241.200
594581.800	1714470.200
594272.800	1714387.400
594151.800	1714504.400
593727.200	1714815.000
593381.200	1714974.200
593133.700	1714817.700
592983.300	1714722.500
592949.100	1714450.100
592615.100	1714051.700
592509.200	1713837.800
592088.200	1713839.300
591449.800	1713543.700
591270.600	1713660.300
590824.200	1713544.200
590683.600	1713526.000
590373.500	1713284.700
590339.800	1713211.700
590090.300	1713214.400
589863.800	1713345.100
589823.200	1713067.800
589724.700	1712968.700
589581.100	1712887.500
589318.800	1712861.000
589287.500	1712572.100
588960.300	1712631.000
588704.800	1712571.700
588531.600	1712654.000
588280.400	1712743.100
588184.000	1712756.200
587942.700	1712761.400
587881.200	1712614.800
587736.800	1712647.100
587648.500	1712629.500
587409.000	1712856.300
587188.700	1712813.900
587086.300	1712778.400
586811.000	1713024.400
586733.800	1713072.400
586552.400	1713169.100
586289.800	1713220.900
586052.800	1713453.400
585906.300	1713213.900
585585.100	1713195.100
585371.600	1713131.300
585163.600	1713300.900
584981.700	1713114.800
584957.800	1713090.300
584720.500	1713050.200
584482.100	1712957.800
584347.000	1712756.800
584159.400	1712709.600
584069.100	1712612.900
584025.300	1712586.500
583826.700	1712539.000
583601.300	1712525.100
583500.300	1712500.500
583280.800	1712390.900
583166.100	1712289.900
583012.100	1712264.600
582844.300	1712213.000
582812.200	1712180.200
582747.900	1712114.700
582646.200	1711934.600
582500.100	1711764.400
582463.500	1711662.300
582359.700	1711511.400
582269.300	1711224.300
582217.100	1710951.700
582227.600	1710848.900
582315.900	1710675.700
582240.900	1710519.000
582258.200	1710364.500
582222.300	1710337.500
581825.900	1710190.100
581714.300	1710075.800
581735.900	1709988.100
581725.000	1709910.700
581578.500	1709511.600
581582.500	1709401.500
581591.300	1709159.800
581680.200	1708963.700
581739.300	1708883.700
581816.500	1708819.600
581611.900	1708693.200
581013.700	1708463.200
580820.100	1708465.300
580700.900	1708401.800
580194.300	1708066.700
579740.000	1707878.700
579557.700	1707819.000
579536.400	1707671.000
579446.600	1707488.900
579377.200	1707416.500
579346.800	1707385.000
579295.700	1707149.500
579319.100	1706961.500
579277.400	1706700.400
579130.200	1706465.900
578944.000	1706692.200
578747.000	1706703.700
578651.200	1706742.800
578445.000	1706781.900
578253.700	1706769.000
577913.200	1706635.000
577757.500	1706552.600
577233.700	1706327.900
577061.600	1706097.100
576834.000	1706064.300
576546.100	1706079.500
576275.100	1706016.400
576216.000	1705986.000
576194.700	1705886.000
576155.200	1705816.400
576080.400	1705791.100
576000.200	1705807.100
575961.700	1705863.600
576008.700	1705989.100
575477.300	1705976.500
575111.500	1705998.600
574893.100	1705956.400
574779.000	1705910.300
574575.600	1705788.900
574471.500	1705760.200
574445.400	1705759.700
574113.000	1705752.900
574039.600	1705765.500
573718.700	1705339.400
573443.500	1704842.200
573178.500	1705155.900
573142.500	1705300.600
573152.700	1705525.800
572967.800	1705503.300
572691.700	1705563.700
572643.700	1705598.000
572469.000	1705816.700
572411.800	1705848.400
572264.000	1705811.600
572143.600	1705811.100
572029.400	1705831.400
572013.500	1705847.400
571930.400	1706153.800
571722.500	1706305.200
571691.900	1706314.200
571491.700	1706211.500
571416.700	1706198.200
571327.200	1706241.000
571240.600	1706331.700
571154.100	1706470.700
571023.500	1706499.000
571053.500	1706497.700
570423.400	1707574.400
570246.400	1707613.900
569892.100	1707818.800
569780.800	1708056.500
569631.500	1708263.800
569291.700	1708775.900
569319.500	1709373.800
569044.800	1709644.200
568936.300	1710227.800
568981.100	1710445.700
569048.600	1710985.900
568903.800	1711471.500
568635.700	1711864.600
568550.700	1712073.800
568621.000	1712248.900
568631.700	1712555.500
568634.300	1712634.400
568737.100	1713116.200
568836.000	1713332.500
568351.000	1713704.200
567599.100	1713930.500
567565.000	1713963.800
567401.700	1714123.700
567367.400	1714502.000
567373.700	1714527.900
567518.900	1715125.800
567561.600	1715301.200
567557.700	1715746.800
567416.200	1715873.100
567307.100	1716225.100
567040.700	1716799.700
566948.900	1716775.400
566728.200	1716855.500
566413.500	1716621.900
566274.700	1716483.900
565835.500	1716047.600
565308.500	1715883.300
564957.300	1716056.000
564796.100	1716012.300
564762.500	1716005.400
564732.500	1716006.700
564693.200	1716018.100
564520.600	1716161.500
564386.600	1716168.000
564300.400	1716152.400
564131.500	1716225.400
563960.100	1716336.500
563938.300	1716338.800
563870.400	1716346.300
563758.900	1716328.300
563692.900	1716299.300
563652.200	1716243.700
563636.900	1716065.200
563620.700	1716048.200
563324.100	1716068.900
563229.200	1716106.000
563147.900	1716342.900
562871.700	1716257.100
562699.400	1716309.300
562692.400	1716322.700
562640.400	1716422.200
562556.400	1716981.300
562550.400	1717218.400
562492.400	1717331.400
562353.500	1717465.700
562279.600	1717518.500
561889.700	1717696.700
561665.700	1717819.300
560862.700	1718143.000
560645.300	1717783.700
560091.500	1718096.900
559655.400	1718385.200
559646.700	1718425.000
559664.500	1718529.200
559618.900	1718664.400
559420.000	1718801.400
559556.500	1718868.000
559375.400	1719085.600
558965.700	1719577.600
558671.400	1719839.100
558374.900	1719988.200
557704.400	1720424.200
557164.700	1720045.200
556175.300	1720844.400
555150.000	1720307.700
554577.200	1720402.300
553676.400	1720652.200
553403.500	1720700.700
553182.100	1720688.700
552706.900	1720568.400
552039.100	1720984.100
551938.700	1721015.600
551576.100	1721384.700
551490.400	1721441.400
551415.200	1721456.200
551188.200	1721375.300
551092.000	1721358.400
550783.200	1721394.100
550720.300	1721383.100
550552.000	1721260.400
550337.500	1721215.800
550188.100	1721148.800
550169.100	1721140.200
550100.800	1721137.800
550071.400	1721205.800
550063.300	1721273.400
550090.600	1721356.900
550079.500	1721433.900
550000.100	1721621.500
549930.900	1721731.300
549943.500	1721850.800
549847.500	1721996.400
549719.200	1722329.600
549706.600	1722528.000
548468.900	1721129.100
548305.700	1721053.200
548140.600	1720998.500
548033.900	1720929.900
547826.900	1720860.900
547741.500	1720875.300
547579.100	1721003.100
547012.700	1721291.000
546744.600	1721445.500
546352.600	1721512.600
546094.600	1721400.600
545982.400	1721370.600
545842.100	1721420.700
545634.200	1721636.600
545555.500	1721741.000
545208.200	1722351.900
545097.100	1722483.400
545064.300	1722456.400
544994.200	1722331.500
544877.800	1722000.700
544725.000	1721855.000
544715.800	1721630.900
544685.200	1721561.600
544515.600	1721399.800
544427.300	1721261.100
544466.100	1721112.200
544418.400	1720929.500
544444.600	1720664.100
544377.500	1720256.000
544495.500	1719967.600
544489.700	1719780.300
544292.300	1719689.600
544345.300	1719500.700
544452.900	1719250.900
544422.900	1719127.400
544369.300	1719056.700
544146.400	1718850.900
544027.400	1718587.700
543966.500	1718515.400
543681.700	1718391.000
543460.700	1718371.000
543281.000	1718399.500
543037.400	1718560.500
542978.500	1718548.100
542792.500	1718384.500
542603.800	1718319.200
542357.100	1718371.100
542152.800	1718393.100
542091.800	1718380.000
541972.700	1718307.300
541943.700	1718260.000
541893.700	1718009.300
541861.300	1717942.200
541839.400	1717930.500
541782.400	1717965.200
541720.800	1718037.400
541663.600	1718069.100
541617.200	1718081.200
541530.000	1718049.500
541471.000	1718054.200
541361.300	1718141.500
541122.200	1718232.000
540994.400	1718225.100
540820.000	1718243.300
540688.200	1718175.400
540651.800	1718170.800
540506.300	1718218.100
540435.000	1718200.700
540345.200	1718225.400
540293.900	1718222.700
540073.700	1718198.600
539923.300	1718138.800
539717.900	1718111.900
539573.100	1718231.500
539407.100	1718303.300
539158.800	1718469.500
539066.400	1718467.400
539006.000	1718433.100
538830.500	1718276.800
538624.600	1718147.500
538462.200	1718006.300
538278.000	1717920.700
538161.400	1717821.700
538113.200	1717757.600
537934.300	1717375.700
537849.800	1717293.700
537818.400	1717241.600
537749.900	1716921.900
537724.200	1716693.600
537663.800	1716517.000
537500.700	1716507.200
537396.900	1716530.900
537314.200	1716651.600
537141.200	1716754.000
536954.300	1716971.600
536887.900	1717143.300
536792.600	1717251.800
536745.400	1717361.100
536650.700	1717467.500
536569.700	1717517.800
536480.900	1717525.500
536402.000	1717483.300
536323.800	1717463.300
536262.000	1717530.100
536253.900	1717445.300
